chunk_id,rule_id,domain,source_file,error_code,historical_context,severity,difficulty,text
525,open-music-theory:CADENCE_GRAVITY:361,tutor,knowledge_base/MusicTheory/open-music-theory.txt,CADENCE_GRAVITY,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"In thi s chapter, we look at another way to s trengthen the the dominant’s dri ve toward resolution: the cadential . The authentic cadence in Example 1 involves a V7 that has bee n embellished by . We use th e word “embellished” intentionally here bec ause th e comprises two embellishing to nes that appear over sol ( ) in the bass."
526,open-music-theory:CADENCE_GRAVITY:362,tutor,knowledge_base/MusicTheory/open-music-theory.txt,CADENCE_GRAVITY,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"In Example 1, the embellishing to nes are a pass ing to ne and a suspension. Th ese embellishing to nes happen to a lways be a s ixth an d a fourth above the bass, an d their appearance often intensifies the expectation to h ear a c adence, hence the name “ .” Although the often shows up at cadence points, it may show up anywhere in a p hrase as an e mbellishment of V(7). --- Page 427 --- One or more interactive ele ments has bee n excluded f rom this v ersion of the text."
527,open-music-theory:DOMINANT_FUNCTION:363,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"Future chapters will introduce the remaining chord types. Labeling cadential 6/4 You might have noticed th at the in Example 1 involves the notes B , G, an d E , which spells a tonic triad in sec ond inversion in the excerpt’s k ey. Wh y are we labeling thi s chord , then?"
528,open-music-theory:DOMINANT_FUNCTION:364,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"Be sides the fact that arises from the combination of two embellishing to nes (and therefore isn’t a s tandalone triad), here are two additional reasons to use th e label over I : 1. The chord appears af ter a strong predominant. If w e label it , we’d be i mplying th at a predominant goes to to nic, which is not the sound we hear, gi ven that sol ( ) is in the bass."
529,open-music-theory:DOMINANT_FUNCTION:365,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"The chord appears af ter a strong predominant. If w e label it , we’d be i mplying th at a predominant goes to to nic, which is not the sound we hear, gi ven that sol ( ) is in the bass. reflects the chord’s so und as an e laboration of V, w hereas I reflects the chord’s spelling only.1 1."
530,open-music-theory:DOMINANT_FUNCTION:366,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"If you're not convinced by the sound of the chord argument, try p laying th e passa ge in Example 1, but stop on the [latex]\m athrm{c ad.}^6_4[/la tex]. Tonic chords are assoc iated wi th stability an d a se nse of “home,” while dominants are assoc iated wi th a d esire to r esolve. Th e [latex]\m athrm{c ad.}^6_4[/la tex] surely sounds more unstable than stable."
531,open-music-theory:DOMINANT_FUNCTION:367,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"You can view them online here: https://viv a.pressbook s.pub/ope nmusictheory/?p=5852 Example 3. Approaching cadential 6/4 Since the embellishes the dominant, any harmony that approaches V c an also approach . Most commonly, though, these are the strong predominants IV an d ii6 (Example 4)."
532,open-music-theory:DOMINANT_FUNCTION:368,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"Approaching cadential 6/4 Since the embellishes the dominant, any harmony that approaches V c an also approach . Most commonly, though, these are the strong predominants IV an d ii6 (Example 4). Two guidelines apply here: 1."
533,open-music-theory:DOMINANT_FUNCTION:369,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"Two guidelines apply here: 1. As always when dealing wi th the predominant area, watch out for para llel octaves between the predominant and . Moti on into (an d out of) the is usually very smooth."
534,open-music-theory:DOMINANT_FUNCTION:370,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,In cludes unfi gured bass exercises and analysis. STRENGTHENING ENDINGS WITH CADENTIAL 6/4 | 396 --- Page 430 --- Footnotes 397 | STRENGTHENING ENDINGS WITH CADENTIAL 6/4 --- Page 431 --- PROLONGING TONIC AT PHRASE BEGINNINGS WITH V6 AND INVERTED V7S John Peterson Key Takeaways • Prolongation is a common feature of phrase beginnings in Western classical music. • The most common way to prolong the tonic is by alternating tonic with V6 or inverted V7 chords.
535,open-music-theory:DOMINANT_FUNCTION:371,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,STRENGTHENING ENDINGS WITH CADENTIAL 6/4 | 396 --- Page 430 --- Footnotes 397 | STRENGTHENING ENDINGS WITH CADENTIAL 6/4 --- Page 431 --- PROLONGING TONIC AT PHRASE BEGINNINGS WITH V6 AND INVERTED V7S John Peterson Key Takeaways • Prolongation is a common feature of phrase beginnings in Western classical music. • The most common way to prolong the tonic is by alternating tonic with V6 or inverted V7 chords. CHAPTER PLAYLIST Overview Phrase be ginnings in Western classical music typ ically feature a prolongation of tonic harmony to establish the home key.
536,open-music-theory:DOMINANT_FUNCTION:372,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,• The most common way to prolong the tonic is by alternating tonic with V6 or inverted V7 chords. CHAPTER PLAYLIST Overview Phrase be ginnings in Western classical music typ ically feature a prolongation of tonic harmony to establish the home key. “P rolongation” just means that the harmony’s influence lasts longer than a s ingle chord.
537,open-music-theory:DOMINANT_FUNCTION:373,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"Something an alogous happens in music. We could prolong th e tonic’s importance at the beginning of a phrase b y holding or repeating th e chord (like taking small bites of the ice cream), as i n Example 1 , but more interesting an d rewarding is to use oth er chords between instances of the tonic (like putting th e ice cream in the freezer and coming ba ck to i t later). --- Page 432 --- One or more interactive ele ments has bee n excluded f rom this v ersion of the text."
538,open-music-theory:DOMINANT_FUNCTION:374,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"Prolongation by sustaining o r repea ting a ch ord. Example 2 shows one instance of the most common way to p rolong to nic at the beginning of a phrase: using inverted V7s between tonic triads. Th e tonic’s influence is felt more strongly bec ause (1) i t’s on stronger beats or hyperbeats than th e V7, and (2) i t appears at least once in root pos ition, whereas the V7 is in a w eaker inversion."
539,open-music-theory:DOMINANT_FUNCTION:375,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"Example 2 shows one instance of the most common way to p rolong to nic at the beginning of a phrase: using inverted V7s between tonic triads. Th e tonic’s influence is felt more strongly bec ause (1) i t’s on stronger beats or hyperbeats than th e V7, and (2) i t appears at least once in root pos ition, whereas the V7 is in a w eaker inversion. One or more interactive ele ments has bee n excluded f rom this v ersion of the text."
540,open-music-theory:DOMINANT_FUNCTION:376,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"You can view them online here: https://viv a.pressbook s.pub/ope nmusictheory/?p=5891 Example 2. Tonic p rolongation in Cla ra Sch umann, Pia no Trio, III, m m. Writing Tonic Prolongations The tonic prolongations covered in this chapter are the ones most commonly see n in Western classical music, and they all share several traits: • They are three chords long • The first and last chords are I or I6 • The middle chord is V6 or an i nverted V7 • The V6 or inverted V7 resolves using th e sam e principles we learned in Strengthening En dings with Cadential Prolonging with V6/5 and V6 typically prolongs root pos ition I in the progression (Example 3)."
541,open-music-theory:DOMINANT_FUNCTION:377,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"Tonic p rolongation in Cla ra Sch umann, Pia no Trio, III, m m. Writing Tonic Prolongations The tonic prolongations covered in this chapter are the ones most commonly see n in Western classical music, and they all share several traits: • They are three chords long • The first and last chords are I or I6 • The middle chord is V6 or an i nverted V7 • The V6 or inverted V7 resolves using th e sam e principles we learned in Strengthening En dings with Cadential Prolonging with V6/5 and V6 typically prolongs root pos ition I in the progression (Example 3). Thi s is bec ause ti ( ) is in the bass, an d we know that ti ( ) must resolve to do ( )."
542,open-music-theory:DOMINANT_FUNCTION:378,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"As a lways, follow the typical writing procedure. 399 | PROLONGING TONIC AT PHRASE BEGINNINGS WITH V6 AND INVERTED V7S --- Page 433 --- One or more interactive ele ments has bee n excluded f rom this v ersion of the text. You can view them online here: https://viv a.pressbook s.pub/ope nmusictheory/?p=5891 Example 3."
543,open-music-theory:DOMINANT_FUNCTION:379,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"You can view them online here: https://viv a.pressbook s.pub/ope nmusictheory/?p=5891 Example 3. Tonic p rolongation involving . It’s also poss ible to p rolong to nic with V6 rather than , though this is less common (Example 4)."
544,open-music-theory:DOMINANT_FUNCTION:380,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,You can view them online here: https://viv a.pressbook s.pub/ope nmusictheory/?p=5891 Example 4. Tonic p rolongation involving . Prolonging with V4/2 usually helps us m ove from root pos ition to fi rst inversion I in the progression (Example 5).
545,open-music-theory:DOMINANT_FUNCTION:381,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"You can view them online here: https://viv a.pressbook s.pub/ope nmusictheory/?p=5891 Example 5. Tonic p rolongation involving . Prolonging with V4/3 Most commonly, helps us m ove from root pos ition to fi rst inversion I in the progression (Example 6)."
546,open-music-theory:DOMINANT_FUNCTION:382,tutor,knowledge_base/MusicTheory/open-music-theory.txt,DOMINANT_FUNCTION,Pedagogical survey of Common Practice and broader tonal repertoire,Stylistic,beginner,"Prolonging with V4/3 Most commonly, helps us m ove from root pos ition to fi rst inversion I in the progression (Example 6). It oc casionally prolongs root pos ition tonic in the progression , but thi s isn’t PROLONGING TONIC AT PHRASE BEGINNINGS WITH V6 AND INVERTED V7S | 400 --- Page 434 --- very common (Example 7). Th ese options are available bec ause ’s bass n ote, re ( ), may go either to do ( ) or to mi ( )."
